payment_id,loan_id,customer_id,payment_date,payment_amount,payment_type,payment_channel,currency
P0003721,L000685,C01368,2025-10-25,1154007,Regular,Mobile App,UZS
P0003722,L000685,C01368,2025-10-12,440178,Regular,Branch,UZS
P0003723,L000686,C01572,2025-12-28,243179,Partial,Mobile App,UZS
P0003724,L000687,C01501,2024-12-13,112361,Partial,Mobile App,UZS
P0003725,L000687,C01501,2024-12-12,1286165,Partial,Mobile App,UZS
P0003726,L000687,C01501,2024-11-26,3110450,Regular,Terminal,UZS
P0003727,L000687,C01501,2025-05-10,1391845,Regular,Mobile App,UZS
P0003728,L000687,C01501,2025-09-20,7036411,Regular,Branch,UZS
P0003729,L000687,C01501,2024-08-29,658891,Regular,Terminal,UZS
P0003730,L000687,C01501,2024-12-15,3922009,Regular,Mobile App,UZS
P0003731,L000687,C01501,2024-08-19,312509,Regular,Terminal,UZS
P0003732,L000687,C01501,2024-11-16,7339495,Regular,Mobile App,UZS
P0003733,L000687,C01501,2024-08-28,1050368,Regular,Terminal,UZS
P0003734,L000687,C01501,2025-04-14,1617369,Regular,Bank Transfer,UZS
P0003735,L000687,C01501,2025-09-19,4997793,Regular,Mobile App,UZS
P0003736,L000688,C02491,2025-08-25,187618,Full repayment,Mobile App,UZS
P0003737,L000688,C02491,2025-08-10,363185,Regular,Mobile App,UZS
P0003738,L000688,C02491,2025-08-05,370704,Partial,Mobile App,UZS
P0003739,L000688,C02491,2025-07-25,198765,Partial,Mobile App,UZS
P0003740,L000688,C02491,2025-12-06,215338,Regular,Terminal,UZS
P0003741,L000688,C02491,2025-07-16,147796,Regular,Branch,UZS
P0003742,L000692,C02123,2025-09-06,669359,Full repayment,Terminal,UZS
P0003743,L000693,C00680,2025-05-28,109047,Partial,Mobile App,UZS
P0003744,L000693,C00680,2025-12-23,1040969,Partial,Terminal,UZS
P0003745,L000693,C00680,2025-10-02,1878197,Regular,Mobile App,UZS
P0003746,L000693,C00680,2025-07-30,2480617,Partial,Mobile App,UZS
P0003747,L000693,C00680,2025-12-19,3908233,Partial,Mobile App,UZS
P0003748,L000694,C00164,2024-08-26,110407,Regular,Branch,UZS
P0003749,L000694,C00164,2025-07-18,275755,Regular,Mobile App,UZS
P0003750,L000694,C00164,2025-08-29,192615,Regular,Mobile App,UZS
P0003751,L000694,C00164,2024-10-31,330746,Regular,Branch,UZS
P0003752,L000694,C00164,2025-09-28,282982,Partial,Mobile App,UZS
P0003753,L000694,C00164,2025-11-29,365453,Partial,Mobile App,UZS
P0003754,L000694,C00164,2025-08-29,323406,Regular,Mobile App,UZS
P0003755,L000694,C00164,2025-05-12,233729,Partial,Mobile App,UZS
P0003756,L000694,C00164,2025-04-17,122681,Full repayment,Terminal,UZS
P0003757,L000694,C00164,2025-08-11,203305,Partial,Mobile App,UZS
P0003758,L000694,C00164,2025-03-13,187746,Regular,Mobile App,UZS
P0003759,L000694,C00164,2024-12-14,371362,Regular,Mobile App,UZS
P0003760,L000694,C00164,2025-09-19,121367,Regular,Mobile App,UZS
P0003761,L000694,C00164,2024-12-05,177546,Partial,Mobile App,UZS
P0003762,L000694,C00164,2024-12-09,140854,Full repayment,Bank Transfer,UZS
P0003763,L000694,C00164,2025-05-20,265388,Regular,Terminal,UZS
P0003764,L000694,C00164,2025-10-15,108026,Regular,Branch,UZS
P0003765,L000694,C00164,2025-07-14,454670,Regular,Branch,UZS
P0003766,L000695,C01360,2025-10-22,506270,Regular,Terminal,UZS
P0003767,L000695,C01360,2025-07-06,664168,Regular,Bank Transfer,UZS
P0003768,L000695,C01360,2025-05-19,114996,Regular,Branch,UZS
P0003769,L000695,C01360,2024-12-01,219038,Regular,Mobile App,UZS
P0003770,L000695,C01360,2025-11-07,933853,Regular,Mobile App,UZS
P0003771,L000695,C01360,2025-08-19,264700,Regular,Mobile App,UZS
P0003772,L000695,C01360,2025-11-14,1255952,Partial,Mobile App,UZS
P0003773,L000695,C01360,2025-11-25,157367,Regular,Branch,UZS
P0003774,L000695,C01360,2025-02-03,615824,Regular,Mobile App,UZS
P0003775,L000695,C01360,2024-11-03,798913,Partial,Mobile App,UZS
P0003776,L000696,C00264,2025-08-15,345883,Partial,Branch,UZS
P0003777,L000696,C00264,2025-12-11,297248,Regular,Mobile App,UZS
P0003778,L000696,C00264,2025-06-23,239574,Regular,Mobile App,UZS
P0003779,L000696,C00264,2024-12-31,713434,Partial,Mobile App,UZS
P0003780,L000697,C01033,2024-09-13,1543029,Regular,Mobile App,UZS
P0003781,L000697,C01033,2025-02-04,409797,Partial,Mobile App,UZS
P0003782,L000697,C01033,2025-08-04,2579955,Partial,Mobile App,UZS
P0003783,L000697,C01033,2024-10-18,1999101,Regular,Terminal,UZS
P0003784,L000697,C01033,2025-11-25,384779,Regular,Bank Transfer,UZS
P0003785,L000697,C01033,2025-02-01,273366,Regular,Mobile App,UZS
P0003786,L000698,C00591,2025-01-29,515465,Partial,Mobile App,UZS
P0003787,L000698,C00591,2025-08-12,1565067,Regular,Bank Transfer,UZS
P0003788,L000699,C01928,2025-08-27,3945797,Regular,Bank Transfer,UZS
P0003789,L000699,C01928,2025-08-06,1534676,Regular,Mobile App,UZS
P0003790,L000699,C01928,2024-12-29,3732750,Regular,Mobile App,UZS
P0003791,L000699,C01928,2025-06-02,2816194,Regular,Mobile App,UZS
P0003792,L000699,C01928,2025-02-22,550873,Regular,Mobile App,UZS
P0003793,L000699,C01928,2025-10-16,2441692,Regular,Mobile App,UZS
P0003794,L000699,C01928,2025-12-12,272906,Regular,Terminal,UZS
P0003795,L000699,C01928,2025-06-27,335714,Partial,Mobile App,UZS
P0003796,L000699,C01928,2025-04-08,796351,Regular,Mobile App,UZS
P0003797,L000699,C01928,2025-01-01,4168729,Full repayment,Mobile App,UZS
P0003798,L000699,C01928,2025-12-24,3940205,Regular,Branch,UZS
P0003799,L000699,C01928,2025-12-20,1393282,Regular,Mobile App,UZS
P0003800,L000699,C01928,2025-01-14,2954295,Regular,Terminal,UZS
P0003801,L000699,C01928,2025-02-08,817731,Partial,Mobile App,UZS
P0003802,L000700,C00558,2025-11-06,1067213,Regular,Mobile App,UZS
P0003803,L000700,C00558,2025-10-01,1128391,Regular,Bank Transfer,UZS
P0003804,L000701,C00263,2025-12-10,272059,Regular,Mobile App,UZS
P0003805,L000702,C02163,2025-08-30,754892,Regular,Bank Transfer,UZS
P0003806,L000702,C02163,2025-09-11,2063165,Partial,Mobile App,UZS
P0003807,L000702,C02163,2025-11-09,5853373,Regular,Mobile App,UZS
P0003808,L000702,C02163,2025-11-03,1505716,Regular,Mobile App,UZS
P0003809,L000702,C02163,2025-12-17,1148586,Regular,Bank Transfer,UZS
P0003810,L000702,C02163,2024-12-07,4957737,Regular,Branch,UZS
P0003811,L000702,C02163,2025-06-27,1184277,Regular,Mobile App,UZS
P0003812,L000702,C02163,2024-12-03,1951309,Regular,Terminal,UZS
P0003813,L000702,C02163,2025-09-21,1028112,Regular,Mobile App,UZS
P0003814,L000704,C00144,2024-06-26,1134324,Regular,Bank Transfer,UZS
P0003815,L000704,C00144,2024-08-09,1785915,Regular,Mobile App,UZS
P0003816,L000704,C00144,2024-10-10,2206883,Regular,Mobile App,UZS
P0003817,L000704,C00144,2025-02-07,1325299,Partial,Mobile App,UZS
P0003818,L000704,C00144,2025-06-18,574063,Regular,Mobile App,UZS
P0003819,L000704,C00144,2025-01-29,1633821,Partial,Terminal,UZS
P0003820,L000704,C00144,2025-10-26,360158,Regular,Terminal,UZS
P0003821,L000704,C00144,2024-05-30,703049,Partial,Terminal,UZS
P0003822,L000704,C00144,2025-02-10,1004659,Regular,Branch,UZS
P0003823,L000704,C00144,2024-11-07,609238,Partial,Bank Transfer,UZS
P0003824,L000704,C00144,2024-07-22,2522346,Partial,Mobile App,UZS
P0003825,L000704,C00144,2024-07-01,1712391,Regular,Mobile App,UZS
P0003826,L000704,C00144,2025-03-08,306317,Regular,Mobile App,UZS
P0003827,L000704,C00144,2025-08-10,1754225,Regular,Mobile App,UZS
P0003828,L000704,C00144,2024-08-11,428724,Regular,Mobile App,UZS
P0003829,L000704,C00144,2025-05-25,1331059,Regular,Mobile App,UZS
P0003830,L000704,C00144,2025-02-04,1503891,Regular,Terminal,UZS
P0003831,L000704,C00144,2025-05-19,655418,Regular,Mobile App,UZS
P0003832,L000705,C02016,2025-09-26,425139,Regular,Branch,UZS
P0003833,L000705,C02016,2025-07-29,450379,Partial,Mobile App,UZS
P0003834,L000705,C02016,2025-11-28,524983,Regular,Terminal,UZS
P0003835,L000705,C02016,2025-09-03,330775,Full repayment,Terminal,UZS
P0003836,L000705,C02016,2025-12-21,353836,Regular,Mobile App,UZS
P0003837,L000705,C02016,2025-10-18,193608,Full repayment,Bank Transfer,UZS
P0003838,L000705,C02016,2025-05-25,298226,Regular,Mobile App,UZS
P0003839,L000705,C02016,2025-04-23,268060,Partial,Mobile App,UZS
P0003840,L000706,C00431,2025-06-07,7010564,Regular,Mobile App,UZS
P0003841,L000706,C00431,2024-08-01,1975551,Regular,Mobile App,UZS
P0003842,L000706,C00431,2025-07-22,3612620,Full repayment,Mobile App,UZS
P0003843,L000707,C01619,2025-08-13,193102,Regular,Mobile App,UZS
P0003844,L000707,C01619,2025-01-28,445437,Partial,Mobile App,UZS
P0003845,L000707,C01619,2025-07-21,510318,Regular,Branch,UZS
P0003846,L000707,C01619,2025-09-25,166591,Regular,Bank Transfer,UZS
P0003847,L000707,C01619,2024-12-11,174113,Regular,Mobile App,UZS
P0003848,L000708,C01215,2024-03-11,446796,Regular,Mobile App,UZS
P0003849,L000708,C01215,2025-07-18,1333041,Regular,Bank Transfer,UZS
P0003850,L000709,C01295,2025-12-21,4074825,Regular,Mobile App,UZS
P0003851,L000709,C01295,2025-11-05,1856904,Full repayment,Mobile App,UZS
P0003852,L000709,C01295,2025-11-19,860744,Regular,Mobile App,UZS
P0003853,L000710,C02182,2025-05-31,262840,Regular,Mobile App,UZS
P0003854,L000710,C02182,2025-06-09,187656,Partial,Terminal,UZS
P0003855,L000710,C02182,2025-12-14,203636,Regular,Mobile App,UZS
P0003856,L000710,C02182,2025-06-21,299797,Partial,Mobile App,UZS
P0003857,L000711,C00687,2025-08-28,3780817,Regular,Mobile App,UZS
P0003858,L000711,C00687,2025-10-02,7147750,Regular,Mobile App,UZS
P0003859,L000711,C00687,2025-05-31,2606965,Full repayment,Mobile App,UZS
P0003860,L000711,C00687,2025-10-23,3392437,Regular,Terminal,UZS
P0003861,L000711,C00687,2025-04-04,1794467,Partial,Bank Transfer,UZS
P0003862,L000711,C00687,2025-10-13,1433953,Regular,Mobile App,UZS
P0003863,L000711,C00687,2025-11-07,5799696,Regular,Bank Transfer,UZS
P0003864,L000711,C00687,2025-04-07,1855556,Full repayment,Bank Transfer,UZS
P0003865,L000712,C01969,2025-01-20,176434,Regular,Branch,UZS
P0003866,L000712,C01969,2025-09-16,395914,Partial,Mobile App,UZS
P0003867,L000712,C01969,2025-04-02,765348,Partial,Branch,UZS
P0003868,L000712,C01969,2025-10-06,716459,Full repayment,Terminal,UZS
P0003869,L000713,C01839,2025-09-16,160461,Partial,Mobile App,UZS
P0003870,L000713,C01839,2025-04-27,139775,Partial,Mobile App,UZS
P0003871,L000713,C01839,2025-10-25,118122,Full repayment,Mobile App,UZS
P0003872,L000713,C01839,2025-08-27,143414,Regular,Mobile App,UZS
P0003873,L000713,C01839,2025-01-18,109012,Regular,Mobile App,UZS
P0003874,L000713,C01839,2025-08-30,132949,Regular,Mobile App,UZS
P0003875,L000713,C01839,2025-01-03,121346,Partial,Terminal,UZS
P0003876,L000713,C01839,2025-10-23,107817,Regular,Branch,UZS
P0003877,L000713,C01839,2025-10-15,135074,Regular,Branch,UZS
P0003878,L000713,C01839,2025-06-28,121484,Regular,Branch,UZS
P0003879,L000713,C01839,2025-08-14,106776,Regular,Terminal,UZS
P0003880,L000713,C01839,2025-02-18,178349,Regular,Mobile App,UZS
P0003881,L000713,C01839,2025-04-26,139736,Regular,Mobile App,UZS
P0003882,L000714,C01509,2025-01-22,204414,Regular,Branch,UZS
P0003883,L000714,C01509,2025-11-12,138637,Regular,Branch,UZS
P0003884,L000714,C01509,2025-12-24,138989,Regular,Mobile App,UZS
P0003885,L000714,C01509,2025-09-14,693897,Partial,Mobile App,UZS
P0003886,L000714,C01509,2025-07-09,301950,Regular,Mobile App,UZS
P0003887,L000714,C01509,2025-12-09,313925,Regular,Mobile App,UZS
P0003888,L000714,C01509,2025-08-09,248664,Partial,Mobile App,UZS
P0003889,L000714,C01509,2025-09-14,999961,Regular,Mobile App,UZS
P0003890,L000714,C01509,2025-07-30,244667,Partial,Mobile App,UZS
P0003891,L000714,C01509,2025-09-04,402538,Regular,Mobile App,UZS
P0003892,L000714,C01509,2025-07-20,247310,Regular,Mobile App,UZS
P0003893,L000714,C01509,2025-09-18,691970,Regular,Branch,UZS
P0003894,L000716,C01836,2024-02-12,689727,Regular,Mobile App,UZS
P0003895,L000716,C01836,2025-02-12,239851,Regular,Mobile App,UZS
P0003896,L000716,C01836,2024-05-22,386540,Partial,Mobile App,UZS
P0003897,L000716,C01836,2024-08-26,145501,Regular,Mobile App,UZS
P0003898,L000716,C01836,2024-11-08,1100941,Regular,Branch,UZS
P0003899,L000716,C01836,2024-04-13,183149,Regular,Terminal,UZS
P0003900,L000716,C01836,2024-02-22,689927,Regular,Mobile App,UZS
P0003901,L000716,C01836,2025-07-14,838813,Regular,Terminal,UZS
P0003902,L000716,C01836,2024-05-07,656137,Regular,Terminal,UZS
P0003903,L000716,C01836,2024-05-06,660046,Regular,Mobile App,UZS
P0003904,L000716,C01836,2024-08-24,343255,Regular,Branch,UZS
P0003905,L000716,C01836,2025-05-19,253193,Regular,Mobile App,UZS
P0003906,L000716,C01836,2024-12-31,348715,Regular,Mobile App,UZS
P0003907,L000716,C01836,2024-09-14,713137,Regular,Mobile App,UZS
P0003908,L000717,C00914,2025-10-11,141545,Regular,Terminal,UZS
P0003909,L000717,C00914,2025-12-17,143220,Regular,Mobile App,UZS
P0003910,L000717,C00914,2025-11-30,165130,Partial,Terminal,UZS
P0003911,L000717,C00914,2025-12-27,109010,Regular,Mobile App,UZS
P0003912,L000717,C00914,2025-12-11,139560,Partial,Terminal,UZS
P0003913,L000717,C00914,2025-11-18,146600,Regular,Branch,UZS
P0003914,L000717,C00914,2025-07-16,149547,Regular,Bank Transfer,UZS
P0003915,L000718,C02392,2025-10-23,784644,Full repayment,Terminal,UZS
P0003916,L000718,C02392,2024-11-24,321391,Partial,Mobile App,UZS
P0003917,L000718,C02392,2025-12-06,806265,Partial,Mobile App,UZS
P0003918,L000718,C02392,2025-09-10,417268,Regular,Terminal,UZS
P0003919,L000719,C01084,2025-08-09,105424,Regular,Branch,UZS
P0003920,L000720,C02190,2025-12-01,2913270,Regular,Branch,UZS
P0003921,L000720,C02190,2025-10-04,13278538,Regular,Mobile App,UZS
P0003922,L000720,C02190,2025-12-16,1163129,Partial,Terminal,UZS
P0003923,L000720,C02190,2025-10-20,6374250,Partial,Branch,UZS
P0003924,L000720,C02190,2025-12-24,4545562,Regular,Mobile App,UZS
P0003925,L000720,C02190,2025-04-10,2346661,Regular,Mobile App,UZS
P0003926,L000720,C02190,2025-06-02,3209820,Partial,Branch,UZS
P0003927,L000720,C02190,2025-08-29,8413704,Regular,Mobile App,UZS
P0003928,L000721,C01143,2025-11-30,120301,Regular,Bank Transfer,UZS
P0003929,L000721,C01143,2025-12-19,116387,Regular,Mobile App,UZS
P0003930,L000721,C01143,2025-04-06,115673,Partial,Branch,UZS
P0003931,L000721,C01143,2025-12-14,117665,Partial,Mobile App,UZS
P0003932,L000722,C00194,2025-12-01,908339,Regular,Mobile App,UZS
P0003933,L000722,C00194,2025-12-16,797672,Partial,Mobile App,UZS
P0003934,L000722,C00194,2025-11-25,2427103,Partial,Mobile App,UZS
P0003935,L000722,C00194,2025-10-13,1439282,Partial,Terminal,UZS
P0003936,L000723,C00589,2025-04-06,1799215,Partial,Branch,UZS
P0003937,L000724,C00480,2024-09-12,710102,Regular,Branch,UZS
P0003938,L000724,C00480,2025-08-01,835891,Regular,Mobile App,UZS
P0003939,L000724,C00480,2024-11-11,2017379,Regular,Branch,UZS
P0003940,L000724,C00480,2025-06-22,501095,Partial,Mobile App,UZS
P0003941,L000724,C00480,2024-08-31,163642,Full repayment,Terminal,UZS
P0003942,L000724,C00480,2025-06-26,1219045,Regular,Mobile App,UZS
P0003943,L000724,C00480,2025-06-27,104083,Partial,Mobile App,UZS
P0003944,L000724,C00480,2025-01-15,1547171,Regular,Branch,UZS
P0003945,L000724,C00480,2024-11-22,1017036,Regular,Bank Transfer,UZS
P0003946,L000724,C00480,2025-08-19,907451,Partial,Mobile App,UZS
P0003947,L000724,C00480,2025-06-21,2530170,Regular,Mobile App,UZS
P0003948,L000724,C00480,2025-12-15,792223,Regular,Terminal,UZS
P0003949,L000724,C00480,2025-02-26,1762609,Regular,Terminal,UZS
P0003950,L000724,C00480,2025-07-12,633214,Regular,Terminal,UZS
P0003951,L000725,C02012,2025-11-05,9491320,Regular,Mobile App,UZS
P0003952,L000725,C02012,2025-10-02,12383070,Regular,Mobile App,UZS
P0003953,L000725,C02012,2025-10-21,1513185,Regular,Mobile App,UZS
P0003954,L000725,C02012,2025-07-18,5100738,Regular,Mobile App,UZS
P0003955,L000725,C02012,2025-11-11,2947788,Regular,Terminal,UZS
P0003956,L000725,C02012,2025-11-29,2408529,Regular,Mobile App,UZS
P0003957,L000725,C02012,2025-12-25,5467055,Regular,Terminal,UZS
P0003958,L000725,C02012,2025-08-16,8371576,Partial,Mobile App,UZS
P0003959,L000726,C01212,2025-06-29,518535,Regular,Terminal,UZS
P0003960,L000726,C01212,2025-11-26,532107,Regular,Branch,UZS
P0003961,L000726,C01212,2025-10-06,347104,Regular,Mobile App,UZS
P0003962,L000726,C01212,2025-10-11,110135,Partial,Mobile App,UZS
P0003963,L000726,C01212,2025-10-18,229289,Partial,Terminal,UZS
P0003964,L000726,C01212,2025-08-23,536725,Partial,Mobile App,UZS
P0003965,L000726,C01212,2025-09-07,176883,Partial,Mobile App,UZS
P0003966,L000727,C00340,2025-01-18,233794,Regular,Bank Transfer,UZS
P0003967,L000727,C00340,2025-01-18,342755,Regular,Mobile App,UZS
P0003968,L000727,C00340,2025-01-21,779001,Partial,Branch,UZS
P0003969,L000727,C00340,2024-12-07,300281,Regular,Mobile App,UZS
P0003970,L000727,C00340,2025-04-20,647274,Regular,Bank Transfer,UZS
P0003971,L000727,C00340,2025-03-27,132042,Regular,Mobile App,UZS
P0003972,L000727,C00340,2025-07-03,220249,Partial,Mobile App,UZS
P0003973,L000727,C00340,2025-10-27,248360,Regular,Mobile App,UZS
P0003974,L000727,C00340,2025-06-04,544965,Partial,Mobile App,UZS
P0003975,L000727,C00340,2024-11-20,634511,Partial,Terminal,UZS
P0003976,L000727,C00340,2025-06-06,129425,Regular,Mobile App,UZS
P0003977,L000727,C00340,2025-03-09,665328,Partial,Mobile App,UZS
P0003978,L000727,C00340,2025-07-16,208893,Regular,Mobile App,UZS
P0003979,L000728,C01504,2025-10-08,2979544,Partial,Terminal,UZS
P0003980,L000728,C01504,2025-02-02,379653,Full repayment,Branch,UZS
P0003981,L000729,C02500,2025-01-08,402026,Regular,Terminal,UZS
P0003982,L000729,C02500,2025-09-10,1745645,Regular,Mobile App,UZS
P0003983,L000729,C02500,2025-05-06,2197154,Full repayment,Branch,UZS
P0003984,L000729,C02500,2024-12-12,3581600,Partial,Branch,UZS
P0003985,L000729,C02500,2025-03-23,2244252,Regular,Branch,UZS
P0003986,L000729,C02500,2025-08-01,7140309,Partial,Bank Transfer,UZS
P0003987,L000729,C02500,2025-09-28,1483920,Regular,Bank Transfer,UZS
P0003988,L000729,C02500,2025-12-04,202691,Regular,Terminal,UZS
P0003989,L000729,C02500,2024-10-11,6196894,Regular,Terminal,UZS
P0003990,L000729,C02500,2025-07-04,5216181,Regular,Mobile App,UZS
P0003991,L000729,C02500,2024-11-01,1911603,Regular,Bank Transfer,UZS
P0003992,L000729,C02500,2025-08-29,4485907,Full repayment,Branch,UZS
P0003993,L000729,C02500,2025-10-26,9115630,Regular,Mobile App,UZS
P0003994,L000729,C02500,2024-09-15,8363181,Regular,Branch,UZS
P0003995,L000729,C02500,2025-03-23,1589675,Regular,Mobile App,UZS
P0003996,L000730,C00556,2025-02-16,145920,Partial,Mobile App,UZS
P0003997,L000730,C00556,2025-11-09,132009,Regular,Terminal,UZS
P0003998,L000730,C00556,2025-04-09,132811,Partial,Mobile App,UZS
P0003999,L000730,C00556,2025-09-30,330244,Regular,Mobile App,UZS
P0004000,L000730,C00556,2025-08-13,120069,Regular,Bank Transfer,UZS
P0004001,L000730,C00556,2025-10-25,103160,Regular,Mobile App,UZS
P0004002,L000730,C00556,2025-10-16,161429,Partial,Branch,UZS
P0004003,L000730,C00556,2025-11-07,153313,Regular,Terminal,UZS
P0004004,L000730,C00556,2025-11-11,245692,Regular,Branch,UZS
P0004005,L000730,C00556,2025-09-09,351089,Full repayment,Branch,UZS
P0004006,L000731,C01485,2025-10-07,3048377,Regular,Mobile App,UZS
P0004007,L000731,C01485,2025-07-28,5277348,Regular,Mobile App,UZS
P0004008,L000731,C01485,2024-12-18,5008396,Regular,Mobile App,UZS
P0004009,L000732,C01187,2024-03-20,107919,Partial,Mobile App,UZS
P0004010,L000732,C01187,2024-06-03,296891,Regular,Mobile App,UZS
P0004011,L000732,C01187,2025-08-05,551276,Regular,Branch,UZS
P0004012,L000732,C01187,2024-04-11,228947,Partial,Mobile App,UZS
P0004013,L000732,C01187,2025-12-29,112433,Full repayment,Mobile App,UZS
P0004014,L000732,C01187,2025-02-10,166951,Regular,Branch,UZS
P0004015,L000732,C01187,2024-08-28,208979,Regular,Mobile App,UZS
P0004016,L000732,C01187,2025-10-06,168005,Partial,Mobile App,UZS
P0004017,L000732,C01187,2024-03-02,149330,Full repayment,Mobile App,UZS
P0004018,L000732,C01187,2025-12-17,370481,Regular,Mobile App,UZS
P0004019,L000732,C01187,2025-08-14,197917,Full repayment,Terminal,UZS
P0004020,L000732,C01187,2024-02-14,303359,Partial,Branch,UZS
P0004021,L000732,C01187,2024-03-18,198379,Regular,Terminal,UZS
P0004022,L000732,C01187,2025-06-27,304839,Regular,Branch,UZS
P0004023,L000732,C01187,2025-07-08,128639,Partial,Mobile App,UZS
P0004024,L000732,C01187,2024-07-06,655210,Regular,Terminal,UZS
P0004025,L000732,C01187,2025-08-15,368334,Partial,Mobile App,UZS
P0004026,L000733,C00675,2025-12-18,1671661,Regular,Mobile App,UZS
P0004027,L000733,C00675,2025-12-23,314710,Partial,Branch,UZS
P0004028,L000734,C00970,2025-05-14,111129,Partial,Bank Transfer,UZS
P0004029,L000734,C00970,2025-05-27,337127,Regular,Branch,UZS
P0004030,L000734,C00970,2025-09-28,142892,Regular,Terminal,UZS
P0004031,L000734,C00970,2025-05-05,136283,Regular,Mobile App,UZS
P0004032,L000734,C00970,2025-09-07,188730,Regular,Mobile App,UZS
P0004033,L000734,C00970,2025-02-14,146843,Regular,Bank Transfer,UZS
P0004034,L000735,C01503,2025-02-02,3978771,Regular,Terminal,UZS
P0004035,L000735,C01503,2024-12-30,1133349,Partial,Mobile App,UZS
P0004036,L000735,C01503,2024-10-22,1835814,Regular,Mobile App,UZS
P0004037,L000735,C01503,2025-06-19,5157458,Regular,Mobile App,UZS
P0004038,L000735,C01503,2024-10-06,3559456,Regular,Mobile App,UZS
